obs_ball_round,obs_serve,obs_player,act_ball_type,act_landing_location_x,act_landing_location_y,act_player_defend_x,act_player_defend_y
16,False,B,長球,8.925544947385788,172.84453964233398,-99.94312810897827,-274.4729995727539
17,False,A,擋小球,99.94312810897827,274.4729995727539,-46.79778277873993,-186.9509391784668
18,False,B,放小球,46.79778277873993,186.9509391784668,104.6741840839386,-365.26499938964844
19,False,A,長球,-104.6741840839386,365.26499938964844,230.19377613067627,-65.06729888916016
20,False,B,挑球,-230.19377613067627,65.06729888916016,103.78627681732178,-102.93978500366211
21,False,A,殺球,-103.78627681732178,102.93978500366211,-128.13581371307373,-325.4164733886719
22,False,B,擋小球,128.13581371307373,325.4164733886719,-76.9064394235611,-256.23848724365234
23,False,A,擋小球,76.9064394235611,256.23848724365234,66.7882672548294,-142.97829818725586
24,False,B,切球,-66.7882672548294,142.97829818725586,-13.036226630210876,-182.46627807617188
25,False,A,殺球,13.036226630210876,182.46627807617188,122.66595101356506,-187.1392059326172
26,False,B,推球,-122.66595101356506,187.1392059326172,3.0906216874718666,-336.83563232421875
27,False,A,殺球,-3.0906216874718666,336.83563232421875,-121.09744310379028,-61.86810874938965
28,False,B,擋小球,121.09744310379028,61.86810874938965,-57.627445101737976,-174.66121292114258
29,False,A,推球,57.627445101737976,174.66121292114258,-17.418451070785522,-128.72275924682617
30,False,B,殺球,17.418451070785522,128.72275924682617,-7.68729355931282,-118.48374557495117
31,False,A,擋小球,7.68729355931282,118.48374557495117,14.435732871294022,-37.678165435791016
32,False,B,放小球,-14.435732871294022,37.678165435791016,-130.2921314239502,-65.35436630249023
33,False,A,擋小球,130.2921314239502,65.35436630249023,-72.31509470939636,-10.394060134887695
34,False,B,放小球,72.31509470939636,10.394060134887695,120.42671060562134,-98.8140869140625
35,False,A,挑球,-120.42671060562134,98.8140869140625,51.95327162742615,-467.6372833251953
36,False,B,殺球,-51.95327162742615,467.6372833251953,32.12041163444519,-216.9365234375
37,False,A,切球,-32.12041163444519,216.9365234375,65.16984748840332,-6.3096466064453125
38,False,B,擋小球,-65.16984748840332,6.3096466064453125,-192.98820066452026,-280.61767578125
39,False,A,推球,192.98820066452026,280.61767578125,-64.94132852554321,-228.57958984375
40,False,B,長球,64.94132852554321,228.57958984375,-83.71539187431335,-177.80482482910156
41,False,A,殺球,83.71539187431335,177.80482482910156,-1.5314513146877289,-83.35511779785156
42,False,B,擋小球,1.5314513146877289,83.35511779785156,74.79236507415771,35.05428695678711
43,False,A,挑球,-74.79236507415771,-35.05428695678711,59.902066588401794,-215.7087173461914
44,False,B,殺球,-59.902066588401794,215.7087173461914,-120.81204271316528,-38.730430603027344
45,False,A,擋小球,120.81204271316528,38.730430603027344,-48.457263112068176,-166.42766571044922
46,False,B,挑球,48.457263112068176,166.42766571044922,83.74748849868774,-9.638050079345703
47,False,A,殺球,-83.74748849868774,9.638050079345703,-125.01575803756714,-68.71877670288086
48,False,B,平球,125.01575803756714,68.71877670288086,-22.523622274398804,-77.71209716796875
49,False,A,長球,22.523622274398804,77.71209716796875,28.743452608585358,-266.2366027832031
50,False,B,平球,-28.743452608585358,266.2366027832031,-30.8671236038208,-84.34979629516602
51,False,A,擋小球,30.8671236038208,84.34979629516602,81.74729990959167,-215.60519409179688
52,False,B,擋小球,-81.74729990959167,215.60519409179688,27.3107950091362,-128.72597885131836
53,False,A,殺球,-27.3107950091362,128.72597885131836,-161.69707202911377,-115.84378433227539
54,False,B,擋小球,161.69707202911377,115.84378433227539,28.454586684703827,-119.97705078125
55,False,A,放小球,-28.454586684703827,119.97705078125,0,-165
1,True,B,發短球,40.04148386767372,151.44013635913728,42.10729460470964,-170.40680834049476
2,False,A,平球,-42.10729460470964,170.40680834049476,-69.04603013588991,-234.88755095660775
3,False,B,推球,69.04603013588991,234.88755095660775,40.86325883500945,-181.15756525843346
4,False,A,殺球,-40.86325883500945,181.15756525843346,53.36576672234287,-193.5331050948323
5,False,B,平球,-53.36576672234287,193.5331050948323,-18.55995547771454,-212.3878631591797
6,False,A,放小球,18.55995547771454,212.3878631591797,95.91912412643433,-30.318561553955078
7,False,B,推球,-95.91912412643433,30.318561553955078,-43.05667209625244,-160.46049118041992
8,False,A,長球,43.05667209625244,160.46049118041992,61.657172441482544,-150.26891708374023
9,False,B,殺球,-61.657172441482544,150.26891708374023,43.02183818817139,3.1892547607421875
10,False,A,擋小球,-43.02183818817139,-3.1892547607421875,-74.66426157951355,-133.34815216064453
11,False,B,放小球,74.66426157951355,133.34815216064453,11.647320210933685,-10.199268341064453
12,False,A,挑球,-11.647320210933685,10.199268341064453,-192.97886037826538,-66.63060760498047
13,False,B,切球,192.97886037826538,66.63060760498047,-39.23848903179169,-74.10787200927734
14,False,A,挑球,39.23848903179169,74.10787200927734,24.339309692382812,-178.40988159179688
15,False,B,殺球,-24.339309692382812,178.40988159179688,52.27115976810455,-162.6769027709961
16,False,A,擋小球,-52.27115976810455,162.6769027709961,-37.958001375198364,-267.93165588378906
17,False,B,長球,37.958001375198364,267.93165588378906,-39.121211528778076,-155.90243530273438
18,False,A,切球,39.121211528778076,155.90243530273438,-56.80295407772064,-309.0643310546875
19,False,B,放小球,56.80295407772064,309.0643310546875,-17.381887197494507,-226.0434112548828
20,False,A,放小球,17.381887197494507,226.0434112548828,24.286489605903625,-94.77372932434082
21,False,B,平球,-24.286489605903625,94.77372932434082,0.9987146221101284,-249.15372467041016
22,False,A,擋小球,-0.9987146221101284,249.15372467041016,69.60361647605896,-245.97525024414062
23,False,B,平球,-69.60361647605896,245.97525024414062,106.23303890228271,-265.81041717529297
24,False,A,長球,-106.23303890228271,265.81041717529297,-23.107712507247925,-25.520797729492188
25,False,B,放小球,23.107712507247925,25.520797729492188,-1.866840898990631,-40.22824478149414
26,False,A,平球,1.866840898990631,40.22824478149414,101.45835638046265,-220.88462829589844
27,False,B,長球,-101.45835638046265,220.88462829589844,-17.49598655104637,-160.59816360473633
28,False,A,長球,17.49598655104637,160.59816360473633,74.0673121213913,-156.47119140625
29,False,B,殺球,-74.0673121213913,156.47119140625,25.380818843841553,-80.57190704345703
30,False,A,擋小球,-25.380818843841553,80.57190704345703,-54.42049789428711,-205.46128845214844
31,False,B,挑球,54.42049789428711,205.46128845214844,85.46183681488037,-91.62811279296875
32,False,A,長球,-85.46183681488037,91.62811279296875,56.693071603775024,-357.7674560546875
33,False,B,長球,-56.693071603775024,357.7674560546875,-147.85929942131042,-180.62325286865234
34,False,A,推球,147.85929942131042,180.62325286865234,20.938460052013397,-172.2346954345703
35,False,B,殺球,-20.938460052013397,172.2346954345703,37.82924783229828,-152.16970443725586
36,False,A,平球,-37.82924783229828,152.16970443725586,-10.396040856838226,-405.0364990234375
37,False,B,放小球,10.396040856838226,405.0364990234375,-167.28748226165771,-347.1888732910156
38,False,A,推球,167.28748226165771,347.1888732910156,-34.58260136842728,-252.36558532714844
39,False,B,切球,34.58260136842728,252.36558532714844,66.25773000717163,-262.5608215332031
40,False,A,挑球,-66.25773000717163,262.5608215332031,-122.37321901321411,-233.23607635498047
41,False,B,切球,122.37321901321411,233.23607635498047,73.92402768135071,-49.61492919921875
42,False,A,長球,-73.92402768135071,49.61492919921875,12.215379416942596,-189.36029815673828
43,False,B,長球,-12.215379416942596,189.36029815673828,14.218278169631958,-150.71670532226562
44,False,A,挑球,-14.218278169631958,150.71670532226562,75.64898705482483,-39.18968963623047
45,False,B,擋小球,-75.64898705482483,39.18968963623047,45.38303339481354,-47.21580123901367
46,False,A,挑球,-45.38303339481354,47.21580123901367,105.5241687297821,-209.04097747802734
47,False,B,殺球,-105.5241687297821,209.04097747802734,62.21029496192932,-117.95303726196289
48,False,A,擋小球,-62.21029496192932,117.95303726196289,21.62875998020172,-67.14958572387695
49,False,B,長球,-21.62875998020172,67.14958572387695,129.61162853240967,-82.66267395019531
50,False,A,平球,-129.61162853240967,82.66267395019531,-43.17821145057678,-183.35242462158203
51,False,B,擋小球,43.17821145057678,183.35242462158203,1.5720194578170776,-61.04166030883789
52,False,A,放小球,-1.5720194578170776,61.04166030883789,103.69183421134949,-26.010662078857422
53,False,B,挑球,-103.69183421134949,26.010662078857422,-26.95627200603485,-109.28776550292969
54,False,A,殺球,26.95627200603485,109.28776550292969,-26.08798336982727,77.68793869018555
55,False,B,擋小球,26.08798336982727,-77.68793869018555,0,-165
1,True,B,發短球,-23.37563381586014,148.61050050242414,30.71013564270325,-164.29960231529174
2,False,A,平球,-30.71013564270325,164.29960231529174,61.37588249983719,-272.8272557897456
3,False,B,推球,-61.37588249983719,272.8272557897456,-51.46760625914595,-264.33470097144004
4,False,A,長球,51.46760625914595,264.33470097144004,60.15090712559842,-214.50370470953595
5,False,B,擋小球,-60.15090712559842,214.50370470953595,0.21208490431308746,-88.86426162719727
6,False,A,殺球,-0.21208490431308746,88.86426162719727,-84.07077753543854,-170.9031753540039
7,False,B,擋小球,84.07077753543854,170.9031753540039,-83.77923345565796,-8.612110137939453
8,False,A,推球,83.77923345565796,8.612110137939453,20.41039603948593,-256.80731201171875
9,False,B,長球,-20.41039603948593,256.80731201171875,88.26293873786926,-88.46044540405273
10,False,A,殺球,-88.26293873786926,88.46044540405273,51.435197830200195,-163.28147888183594
11,False,B,放小球,-51.435197830200195,163.28147888183594,5.600176051259041,-181.7114028930664
12,False,A,平球,-5.600176051259041,181.7114028930664,21.25957900285721,-125.73321914672852
13,False,B,殺球,-21.25957900285721,125.73321914672852,-26.244747757911682,-77.44389343261719
14,False,A,擋小球,26.244747757911682,77.44389343261719,49.4370619058609,88.27104568481445
15,False,B,挑球,-49.4370619058609,-88.27104568481445,226.50707864761353,-47.1944580078125
16,False,A,長球,-226.50707864761353,47.1944580078125,24.526108145713806,-219.0295639038086
17,False,B,切球,-24.526108145713806,219.0295639038086,-96.88341450691223,-99.78997039794922
18,False,A,放小球,96.88341450691223,99.78997039794922,18.67714500427246,-242.03033447265625
19,False,B,挑球,-18.67714500427246,242.03033447265625,36.324173510074615,-109.60101318359375
20,False,A,擋小球,-36.324173510074615,109.60101318359375,-38.48352384567261,-275.46026611328125
21,False,B,挑球,38.48352384567261,275.46026611328125,149.19378972053528,-237.3524627685547
22,False,A,殺球,-149.19378972053528,237.3524627685547,87.52383399009705,-167.77053833007812
23,False,B,擋小球,-87.52383399009705,167.77053833007812,-32.972644567489624,-134.26483917236328
24,False,A,切球,32.972644567489624,134.26483917236328,18.945199489593506,-66.60086441040039
25,False,B,擋小球,-18.945199489593506,66.60086441040039,98.98658442497253,-308.4265670776367
26,False,A,放小球,-98.98658442497253,308.4265670776367,-69.25077700614929,-25.437095642089844
27,False,B,放小球,69.25077700614929,25.437095642089844,-45.4400178194046,-125.68863677978516
28,False,A,放小球,45.4400178194046,125.68863677978516,-44.19086933135986,-114.01766204833984
29,False,B,挑球,44.19086933135986,114.01766204833984,-25.93082332611084,-145.25533294677734
30,False,A,放小球,25.93082332611084,145.25533294677734,72.71869659423828,-114.30097198486328
31,False,B,殺球,-72.71869659423828,114.30097198486328,17.362176686525345,-45.6355094909668
32,False,A,長球,-17.362176686525345,45.6355094909668,-24.590384602546692,-164.00187301635742
33,False,B,殺球,24.590384602546692,164.00187301635742,-59.02153956890106,-206.00505828857422
34,False,A,長球,59.02153956890106,206.00505828857422,140.9543011188507,-246.60055541992188
35,False,B,切球,-140.9543011188507,246.60055541992188,-75.21616733074188,-230.86071014404297
36,False,A,擋小球,75.21616733074188,230.86071014404297,-59.53546369075775,-207.87232971191406
37,False,B,擋小球,59.53546369075775,207.87232971191406,138.3322262763977,-284.94940185546875
38,False,A,挑球,-138.3322262763977,284.94940185546875,67.87758684158325,-257.7970886230469
39,False,B,殺球,-67.87758684158325,257.7970886230469,237.94345092773438,-49.051055908203125
40,False,A,擋小球,-237.94345092773438,49.051055908203125,16.93205013871193,-203.6567726135254
41,False,B,挑球,-16.93205013871193,203.6567726135254,120.92604541778564,-179.35865783691406
42,False,A,長球,-120.92604541778564,179.35865783691406,-1.099984534084797,-198.79331970214844
43,False,B,殺球,1.099984534084797,198.79331970214844,6.273530125617981,-139.67605209350586
44,False,A,平球,-6.273530125617981,139.67605209350586,-129.38175582885742,-97.76587867736816
45,False,B,切球,129.38175582885742,97.76587867736816,70.30430483818054,3.5431175231933594
46,False,A,擋小球,-70.30430483818054,-3.5431175231933594,41.944737672805786,-289.5229949951172
47,False,B,挑球,-41.944737672805786,289.5229949951172,-22.136926651000977,-141.20986938476562
48,False,A,擋小球,22.136926651000977,141.20986938476562,-6.280501037836075,-186.41783905029297
49,False,B,挑球,6.280501037836075,186.41783905029297,-56.52332592010498,-251.98492431640625
50,False,A,長球,56.52332592010498,251.98492431640625,72.09130716323853,-174.3507080078125
51,False,B,長球,-72.09130716323853,174.3507080078125,15.848920553922653,-51.03678894042969
52,False,A,長球,-15.848920553922653,51.03678894042969,134.62552905082703,-208.0801773071289
53,False,B,切球,-134.62552905082703,208.0801773071289,-78.6137056350708,-72.3502426147461
54,False,A,放小球,78.6137056350708,72.3502426147461,-22.520819127559662,-297.54491424560547
55,False,B,放小球,22.520819127559662,297.54491424560547,0,-165
1,True,B,發短球,38.80457255019394,149.21523715515377,-69.36160511512526,-264.4749664663856
2,False,A,推球,69.36160511512526,264.4749664663856,87.88192478261078,-282.60601316974237
3,False,B,長球,-87.88192478261078,282.60601316974237,-87.43304891531568,-186.76872909927283
4,False,A,殺球,87.43304891531568,186.76872909927283,82.24966667786515,-128.35677212192127
5,False,B,平球,-82.24966667786515,128.35677212192127,-98.17816400527954,-199.88052368164062
6,False,A,挑球,98.17816400527954,199.88052368164062,-70.02894830703735,-142.30585479736328
7,False,B,切球,70.02894830703735,142.30585479736328,73.37193143367767,-295.2244567871094
8,False,A,放小球,-73.37193143367767,295.2244567871094,-119.50481510162354,-262.7738494873047
9,False,B,推球,119.50481510162354,262.7738494873047,-18.23043966293335,-117.4242172241211
10,False,A,長球,18.23043966293335,117.4242172241211,79.2674195766449,11.798511505126953
11,False,B,長球,-79.2674195766449,-11.798511505126953,24.488165736198425,-83.06578063964844
12,False,A,推球,-24.488165736198425,83.06578063964844,36.42872142791748,-125.0085678100586
13,False,B,長球,-36.42872142791748,125.0085678100586,-2.4860136955976486,68.99169540405273
14,False,A,長球,2.4860136955976486,-68.99169540405273,-97.64129734039307,-140.41806030273438
15,False,B,殺球,97.64129734039307,140.41806030273438,-59.3543496131897,-119.87272644042969
16,False,A,擋小球,59.3543496131897,119.87272644042969,-67.29138004779816,-287.1312942504883
17,False,B,放小球,67.29138004779816,287.1312942504883,30.188761472702026,-226.4294891357422
18,False,A,平球,-30.188761472702026,226.4294891357422,41.71812987327576,-227.8797607421875
19,False,B,擋小球,-41.71812987327576,227.8797607421875,-66.23331665992737,-325.9114227294922
20,False,A,擋小球,66.23331665992737,325.9114227294922,-108.2895667552948,-103.73261642456055
21,False,B,挑球,108.2895667552948,103.73261642456055,120.4249804019928,-209.90937042236328
22,False,A,殺球,-120.4249804019928,209.90937042236328,-149.1000850200653,-25.082317352294922
23,False,B,切球,149.1000850200653,25.082317352294922,-103.933837890625,-259.3550338745117
24,False,A,推球,103.933837890625,259.3550338745117,-11.445063561201096,-150.1803970336914
25,False,B,切球,11.445063561201096,150.1803970336914,-74.43056201934814,-161.49345779418945
26,False,A,放小球,74.43056201934814,161.49345779418945,-91.28035521507263,-187.36242294311523
27,False,B,殺球,91.28035521507263,187.36242294311523,74.02946746349335,-211.88597106933594
28,False,A,殺球,-74.02946746349335,211.88597106933594,11.096412986516953,-87.83525657653809
29,False,B,擋小球,-11.096412986516953,87.83525657653809,-22.184089362621307,-307.07659912109375
30,False,A,放小球,22.184089362621307,307.07659912109375,12.090538382530212,-186.24329376220703
31,False,B,放小球,-12.090538382530212,186.24329376220703,-50.57368350028992,-85.84557342529297
32,False,A,放小球,50.57368350028992,85.84557342529297,31.59346455335617,-291.3569793701172
33,False,B,放小球,-31.59346455335617,291.3569793701172,32.19357872009277,-90.51922607421875
34,False,A,推球,-32.19357872009277,90.51922607421875,-19.78266680240631,-220.25023651123047
35,False,B,切球,19.78266680240631,220.25023651123047,-18.779021739959717,-231.45156860351562
36,False,A,放小球,18.779021739959717,231.45156860351562,79.37228751182556,-212.9701690673828
37,False,B,切球,-79.37228751182556,212.9701690673828,19.171181559562683,-293.58094787597656
38,False,A,挑球,-19.171181559562683,293.58094787597656,95.96230101585388,-297.86500549316406
39,False,B,推球,-95.96230101585388,297.86500549316406,80.68576121330261,-29.03614044189453
40,False,A,殺球,-80.68576121330261,29.03614044189453,43.82345533370972,-65.4578742980957
41,False,B,切球,-43.82345533370972,65.4578742980957,-12.760629385709763,-128.9444580078125
42,False,A,挑球,12.760629385709763,128.9444580078125,-81.11647439002991,-288.2591552734375
43,False,B,殺球,81.11647439002991,288.2591552734375,-158.88508558273315,-49.972774505615234
44,False,A,擋小球,158.88508558273315,49.972774505615234,198.48041439056396,-90.04441833496094
45,False,B,放小球,-198.48041439056396,90.04441833496094,45.553531765937805,-175.9702911376953
46,False,A,放小球,-45.553531765937805,175.9702911376953,-69.6481226682663,-224.12694549560547
47,False,B,擋小球,69.6481226682663,224.12694549560547,18.224102795124054,-50.384429931640625
48,False,A,長球,-18.224102795124054,50.384429931640625,102.90493369102478,-61.92365264892578
49,False,B,殺球,-102.90493369102478,61.92365264892578,92.40811562538147,-251.9290771484375
50,False,A,切球,-92.40811562538147,251.9290771484375,80.5080635547638,-176.8471336364746
51,False,B,挑球,-80.5080635547638,176.8471336364746,-115.91914415359497,-149.45648193359375
52,False,A,殺球,115.91914415359497,149.45648193359375,-81.68234872817993,-126.9070053100586
53,False,B,殺球,81.68234872817993,126.9070053100586,-46.9960036277771,-64.03268814086914
54,False,A,擋小球,46.9960036277771,64.03268814086914,-14.247004926204681,-250.4709701538086
55,False,B,挑球,14.247004926204681,250.4709701538086,0,-165
1,True,A,發長球,59.30317097278777,268.501701035393,36.15105123249313,-189.0880334725802
2,False,B,切球,-36.15105123249313,189.0880334725802,26.026990506481468,-176.6940994881095
3,False,A,平球,-26.026990506481468,176.6940994881095,7.223253297232134,-146.56021423744346
4,False,B,擋小球,-7.223253297232134,146.56021423744346,78.13942314249843,-291.62156914604134
5,False,A,殺球,-78.13942314249843,291.62156914604134,99.09970760345459,-205.3163604736328
6,False,B,挑球,-99.09970760345459,205.3163604736328,-22.227684140205383,-110.76005935668945
7,False,A,擋小球,22.227684140205383,110.76005935668945,-41.64556384086609,-95.25104522705078
8,False,B,放小球,41.64556384086609,95.25104522705078,45.7799391746521,-198.51025390625
9,False,A,挑球,-45.7799391746521,198.51025390625,96.23013067245483,-19.856647491455078
10,False,B,長球,-96.23013067245483,19.856647491455078,-24.710162222385406,-280.3085250854492
11,False,A,切球,24.710162222385406,280.3085250854492,37.27207839488983,-188.78282928466797
12,False,B,長球,-37.27207839488983,188.78282928466797,54.37162208557129,-221.15657806396484
13,False,A,殺球,-54.37162208557129,221.15657806396484,-89.12071895599365,-79.3695240020752
14,False,B,推球,89.12071895599365,79.3695240020752,-89.637038230896,-180.5303955078125
15,False,A,長球,89.637038230896,180.5303955078125,47.715553283691406,-290.28453063964844
16,False,B,平球,-47.715553283691406,290.28453063964844,7.187266424298286,-118.71823501586914
17,False,A,擋小球,-7.187266424298286,118.71823501586914,55.233097434043884,-190.61019897460938
18,False,B,推球,-55.233097434043884,190.61019897460938,-41.75338888168335,-311.762451171875
19,False,A,切球,41.75338888168335,311.762451171875,51.90013384819031,-89.19805335998535
20,False,B,殺球,-51.90013384819031,89.19805335998535,-188.15191984176636,-168.64820098876953
21,False,A,擋小球,188.15191984176636,168.64820098876953,-170.13121843338013,-64.36248016357422
22,False,B,平球,170.13121843338013,64.36248016357422,25.353814959526062,17.80721664428711
23,False,A,擋小球,-25.353814959526062,-17.80721664428711,23.939231872558594,-141.72855758666992
24,False,B,放小球,-23.939231872558594,141.72855758666992,56.948970556259155,-179.56700897216797
25,False,A,平球,-56.948970556259155,179.56700897216797,148.43157649040222,-165.80068969726562
26,False,B,擋小球,-148.43157649040222,165.80068969726562,-83.26669239997864,-132.29583740234375
27,False,A,切球,83.26669239997864,132.29583740234375,-37.739905297756195,-131.0118865966797
28,False,B,放小球,37.739905297756195,131.0118865966797,58.24032807350159,-150.44699096679688
29,False,A,推球,-58.24032807350159,150.44699096679688,41.59613585472107,-315.01173400878906
30,False,B,殺球,-41.59613585472107,315.01173400878906,208.0602731704712,34.55125045776367
31,False,A,擋小球,-208.0602731704712,-34.55125045776367,-91.30826330184937,-20.145078659057617
32,False,B,挑球,91.30826330184937,20.145078659057617,-67.4650456905365,26.839374542236328
33,False,A,殺球,67.4650456905365,-26.839374542236328,39.12323498725891,-5.368438720703125
34,False,B,殺球,-39.12323498725891,5.368438720703125,70.83532094955444,9.140033721923828
35,False,A,殺球,-70.83532094955444,-9.140033721923828,-250.65221691131592,-150.7033462524414
36,False,B,長球,250.65221691131592,150.7033462524414,-6.276283174753189,-170.40623092651367
37,False,A,挑球,6.276283174753189,170.40623092651367,-123.07797884941101,-185.20430755615234
38,False,B,切球,123.07797884941101,185.20430755615234,-46.244977951049805,28.46065902709961
39,False,A,放小球,46.244977951049805,-28.46065902709961,13.873337268829346,-113.15933227539062
40,False,B,挑球,-13.873337268829346,113.15933227539062,-42.38816833496094,-231.66765594482422
41,False,A,殺球,42.38816833496094,231.66765594482422,-23.195674300193787,-195.16048431396484
42,False,B,長球,23.195674300193787,195.16048431396484,112.67428398132324,-139.38975524902344
43,False,A,切球,-112.67428398132324,139.38975524902344,-68.79760539531708,118.98697662353516
44,False,B,挑球,68.79760539531708,-118.98697662353516,-1.2384537905454636,78.24506759643555
45,False,A,長球,1.2384537905454636,-78.24506759643555,48.718377351760864,-172.5719757080078
46,False,B,擋小球,-48.718377351760864,172.5719757080078,-83.58235192298889,-154.1789779663086
47,False,A,切球,83.58235192298889,154.1789779663086,135.56862688064575,34.586021423339844
48,False,B,長球,-135.56862688064575,-34.586021423339844,62.8443021774292,-122.26676177978516
49,False,A,殺球,-62.8443021774292,122.26676177978516,82.79888248443604,-22.68111801147461
50,False,B,長球,-82.79888248443604,22.68111801147461,-73.32678008079529,-235.7110595703125
51,False,A,切球,73.32678008079529,235.7110595703125,150.54796743392944,-44.04432487487793
52,False,B,挑球,-150.54796743392944,44.04432487487793,118.41700577735901,-344.39532470703125
53,False,A,殺球,-118.41700577735901,344.39532470703125,42.725958824157715,-205.50225830078125
54,False,B,擋小球,-42.725958824157715,205.50225830078125,107.92895126342773,-19.702362060546875
55,False,A,放小球,-107.92895126342773,19.702362060546875,0,-165
1,True,B,發短球,-31.18837443799103,184.5423982654762,58.720317382464444,-278.42619750602694
2,False,A,推球,-58.720317382464444,278.42619750602694,53.398458244507566,-132.9744687414924
3,False,B,切球,-53.398458244507566,132.9744687414924,62.81772684015732,-281.08229801417906
4,False,A,推球,-62.81772684015732,281.08229801417906,58.99301070740751,-159.37391817492113
5,False,B,發長球,-58.99301070740751,159.37391817492113,2.4912577979266644,-50.814401626586914
6,False,A,放小球,-2.4912577979266644,50.814401626586914,-48.60105085372925,-107.52999496459961
7,False,B,放小球,48.60105085372925,107.52999496459961,3.3575757034122944,-117.8453369140625
8,False,A,放小球,-3.3575757034122944,117.8453369140625,-41.16147094964981,-325.9564971923828
9,False,B,放小球,41.16147094964981,325.9564971923828,-110.93661713600159,-182.08876037597656
10,False,A,放小球,110.93661713600159,182.08876037597656,-53.192962408065796,-44.909847259521484
11,False,B,挑球,53.192962408065796,44.909847259521484,37.216587126255035,-144.3652229309082
12,False,A,推球,-37.216587126255035,144.3652229309082,-137.48794555664062,-340.0823516845703
13,False,B,推球,137.48794555664062,340.0823516845703,56.099313497543335,-101.27859497070312
14,False,A,擋小球,-56.099313497543335,101.27859497070312,-90.67214465141296,-142.84068298339844
15,False,B,挑球,90.67214465141296,142.84068298339844,21.446697473526,-206.5757064819336
16,False,A,殺球,-21.446697473526,206.5757064819336,62.812806725502014,-229.3284912109375
17,False,B,擋小球,-62.812806725502014,229.3284912109375,-93.77996683120728,-211.09495544433594
18,False,A,放小球,93.77996683120728,211.09495544433594,-45.83749043941498,-186.80474090576172
19,False,B,推球,45.83749043941498,186.80474090576172,28.05472880601883,-370.37940979003906
20,False,A,切球,-28.05472880601883,370.37940979003906,55.3910835981369,-295.0039825439453
21,False,B,挑球,-55.3910835981369,295.0039825439453,-101.73352718353271,-97.49838256835938
22,False,A,殺球,101.73352718353271,97.49838256835938,25.837411880493164,35.310203552246094
23,False,B,平球,-25.837411880493164,-35.310203552246094,-85.98899674415588,-341.3555450439453
24,False,A,推球,85.98899674415588,341.3555450439453,-101.86201667785645,-289.0017852783203
25,False,B,長球,101.86201667785645,289.0017852783203,110.02413988113403,-178.20629501342773
26,False,A,切球,-110.02413988113403,178.20629501342773,-131.55301475524902,-137.3051872253418
27,False,B,推球,131.55301475524902,137.3051872253418,24.516198456287384,-62.556514739990234
28,False,A,切球,-24.516198456287384,62.556514739990234,-88.24310493469238,-331.6822052001953
29,False,B,挑球,88.24310493469238,331.6822052001953,117.76665449142456,-168.2963638305664
30,False,A,長球,-117.76665449142456,168.2963638305664,198.79861545562744,-128.16666793823242
31,False,B,擋小球,-198.79861545562744,128.16666793823242,-37.85477823019028,-299.7250061035156
32,False,A,擋小球,37.85477823019028,299.7250061035156,21.199498414993286,-171.12452697753906
33,False,B,放小球,-21.199498414993286,171.12452697753906,-59.388851046562195,-321.49505615234375
34,False,A,推球,59.388851046562195,321.49505615234375,104.08238124847412,-141.88839721679688
35,False,B,長球,-104.08238124847412,141.88839721679688,-108.32660984992981,-183.9138641357422
36,False,A,長球,108.32660984992981,183.9138641357422,113.99446368217468,-160.1607551574707
37,False,B,擋小球,-113.99446368217468,160.1607551574707,122.80366826057434,-31.103195190429688
38,False,A,挑球,-122.80366826057434,31.103195190429688,-33.29373896121979,-80.43399047851562
39,False,B,殺球,33.29373896121979,80.43399047851562,-47.04353046417236,-102.38706970214844
40,False,A,推球,47.04353046417236,102.38706970214844,5.077165305614471,-186.0079460144043
41,False,B,長球,-5.077165305614471,186.0079460144043,26.549869537353516,-127.14249420166016
42,False,A,殺球,-26.549869537353516,127.14249420166016,-190.56816864013672,10.054832458496094
43,False,B,殺球,190.56816864013672,-10.054832458496094,-57.13675153255463,-148.5250015258789
44,False,A,挑球,57.13675153255463,148.5250015258789,-93.40947341918945,-216.78075408935547
45,False,B,擋小球,93.40947341918945,216.78075408935547,145.67788887023926,-214.88636016845703
46,False,A,推球,-145.67788887023926,214.88636016845703,-122.34985637664795,-353.3857192993164
47,False,B,擋小球,122.34985637664795,353.3857192993164,101.65328764915466,-291.2791290283203
48,False,A,殺球,-101.65328764915466,291.2791290283203,-14.668974220752716,-119.39296340942383
49,False,B,擋小球,14.668974220752716,119.39296340942383,60.56364452838898,-108.2901611328125
50,False,A,擋小球,-60.56364452838898,108.2901611328125,-86.41982221603394,-208.34265899658203
51,False,B,長球,86.41982221603394,208.34265899658203,112.31897640228271,-224.1032257080078
52,False,A,切球,-112.31897640228271,224.1032257080078,39.811631202697754,-90.59418106079102
53,False,B,推球,-39.811631202697754,90.59418106079102,74.34996569156647,-301.5480499267578
54,False,A,切球,-74.34996569156647,301.5480499267578,-9.639654725790024,-245.5677032470703
55,False,B,挑球,9.639654725790024,245.5677032470703,0,-165
1,True,B,發短球,37.76128108859609,158.0867412954977,51.92151030730656,-106.10466033263845
2,False,A,放小球,-51.92151030730656,106.10466033263845,-66.79032391128223,-91.57448572217697
3,False,B,放小球,66.79032391128223,91.57448572217697,60.0217100701541,-281.1039896805571
4,False,A,挑球,-60.0217100701541,281.1039896805571,-52.80160708619219,-208.57094675934468
